username,userimage,content,score,thumbsupcount,reviewcreatedversion,at,replycontent,repliedat,appversion,sentiment_score,sentiment
User_7072,,"First taxi driver this morning was taking me to the wrong location, but luckily I realised we were going the wrong way and asked where he was taking me. I gave him the destination address again and he turned round. Wasted 30 mins of my time and cost me double the price it should have been. I am angry about this and would like a refund.",5,0,4.554.10001,2024-12-03 21:55:53,,,4.554.10001,-0.8047,negative
User_7092,,Questionable wait fees. The driver was late because he said the app provided inaccurate location information and I get charged an extra wait fee?,3,0,4.554.10001,2024-12-03 21:00:30,,,4.554.10001,-0.4588,negative
User_7100,,"I wish I could rate zero. Uber is an untrustworthy, unethical, theiving organisation. We ordered a ride for R636 but paid R966 (more than 50% extra) after they added more than an hour to the trip (we were dropped at 11h39 but the ride ended 12h44). They also added more than half the traveled distance (nearly halfway back to starting point). When I queried the discrepancy, they told me the fare was not eligible for adjustment.",1,1,4.554.10001,2024-12-03 20:35:04,,,4.554.10001,-0.0772,negative
User_7118,,10-30 minutes waiting time still no cab was booked. What's the use of such low rates if no one was to come. Very poor service.,1,0,,2024-12-03 19:58:43,,,,-0.8357,negative
User_7143,,"The app works. The drivers are great. However, when I am running late and I pick a car that says 1m away, I expect it to be 1m away, not 5-10m. I spend tons of money on this app. Please try to make wait times more accurate if possible? Also why am I soending more money for the faster option (4m wait time) only for the faster option to turn into 6m? Make it make sense",3,3,4.554.10001,2024-12-03 19:17:18,,,4.554.10001,0.7757,positive
User_7144,,Reasonable prices than other apps,4,0,,2024-12-03 19:15:43,,,,0.0,neutral
User_7155,,"Useful but prices are higher than what the driver even receives, long wait times like 10-15 minutes unless you pay for their premium or whatever.",3,0,4.554.10001,2024-12-03 18:52:46,,,4.554.10001,0.5574,positive
User_7178,,Price increase without any reason after dropoff,1,0,4.550.10001,2024-12-03 18:16:25,,,4.550.10001,0.3182,positive
User_7179,,Very Expensive and long waits. If I have to wait extreme times it should be cheaper. USE lyft their prices never go extreme and they got fixed rates now. BYE UBER UNFAIR PRICING AND LONG WAITS,1,0,4.554.10001,2024-12-03 18:14:24,,,4.554.10001,-0.7058,negative
User_7184,,This service gets worse every year. Wait times get worse. Pickup times are never accurate. Drop off time are never accurate. Ride got a little cheaper but at the cost of taking it from the driver's and making the quality of service decline. 👎,1,0,4.554.10001,2024-12-03 18:07:32,,,4.554.10001,-0.4005,negative
User_7195,,The worst app ever... Shows you less amount while Booking when you reach the destination the fare goes high like really high. They cancel the ride 10-15 min later after confirming and we be waiting for it to arrive. Never book your ride through this app if specially when you're in a hurry to go somewhere.... Takes forever to confirm and charges you more. Other apps are way more better and reliable this one. This app really makes you so so so frustrated. Even ride captain asks for an extra charge,1,11,4.541.10003,2024-12-03 17:48:36,,,4.541.10003,-0.8278,negative
User_7205,,delivery is not free everything gets hiked up on the orders price i understand that but don't make out it's free,1,0,4.554.10001,2024-12-03 17:27:28,,,4.554.10001,0.5572,positive
User_7207,,"The app displays one amount to the customer and a different amount to the rider. What kind of app operates like this? When we pay, it leads to conflicts with the drivers. This issue needs an immediate solution.",2,0,,2024-12-03 17:24:55,,,,0.2023,positive
User_7211,,I always trusted Uber over other platforms but my last booking was pathetic. The driver harshed me by call and then uber imposed fine for the compensation. It was difficult to reach the costumer care service. It was late for the hospital. I have waited for more than 30 minutes in my location. I will never use this app again.,3,0,4.418.10001,2024-12-03 17:08:22,,,4.418.10001,-0.2668,negative
User_7213,,"Good service, rate of Rapido is little less when compare to Uber. Overall good experience.",4,0,,2024-12-03 17:07:25,,,,0.7251,positive
User_7217,,AI costumer service with no one actually replying to your concern!!!,1,0,4.554.10001,2024-12-03 16:58:43,,,4.554.10001,-0.4724,negative
User_7241,,Good timing and price,5,0,4.554.10001,2024-12-03 16:18:57,,,4.554.10001,0.4404,positive
User_7256,,Good app night rate gave us 👍🏼👍🏼👍🏼👍🏼,4,0,4.554.10001,2024-12-03 15:38:04,,,4.554.10001,0.4404,positive
User_7275,,"Very useful, accurate, and convenient under affordable rates",5,0,4.554.10001,2024-12-03 14:42:45,,,4.554.10001,0.4927,positive
User_7278,,Your service boys are burgaining for the price,4,0,4.554.10001,2024-12-03 14:25:43,,,4.554.10001,0.0,neutral
User_7334,,"I have one huge problem - every time I book a ride, the driver keeps calling to bargain for a higher price. They keep asking for much higher prices and this is before they come pick me. There is no support where I can immediately report a driver for asking me a price higher than what was shown when booking.",3,0,4.553.10000,2024-12-03 12:25:43,,,4.553.10000,-0.2163,negative
User_7345,,Always show less price than other apps...,5,0,4.554.10001,2024-12-03 11:54:17,,,4.554.10001,0.0,neutral
User_7358,,I was charged way too much for a 10 minute ride with no surge. If I would have known that getting a ride would cost almost 30 dollars I would have not counted on Uber. I feel that the driver and myself were ripped off.,1,0,4.542.10002,2024-12-03 11:19:28,,,4.542.10002,-0.4588,negative
User_7368,,Fares are not showing please fix it.,3,0,,2024-12-03 10:51:53,,,,-0.2411,negative
User_7369,,No offer price,1,0,4.553.10000,2024-12-03 10:48:14,,,4.553.10000,-0.296,negative
User_7373,,Pague 578 pesos y me devolvieron 512 debido a las politicas de uber. Entonces las politcas de uber es robarle a los consumidores. Realice mi primer pedido para que me trajeran mi mandado. El conductor se equivico de orden y me entrego un pedido con mucho menor costo al que yo pague. Ahora tengo que esperar a que uber verifique mi peticion y esperar a que me manden un reembolso. Primera y ultima vez utilizando este servicio.,1,0,4.554.10001,2024-12-03 10:26:49,,,4.554.10001,0.0,neutral
User_7379,,Don't opt uber ....!!! Ull see one price at 1st when you book a cab .... When you at the drop location you will have other price much higher than that ..... For example when you are booking it shows ₹461 and when you are at you destination it shows ₹782 ....... Dokhaaaaa!!!!!,1,1,4.554.10001,2024-12-03 10:06:10,,,4.554.10001,-0.5053,negative
User_7383,,Fair price,5,0,4.554.10001,2024-12-03 10:03:41,,,4.554.10001,0.3182,positive
User_7416,,Fare is comfortable 🙂,5,0,4.554.10001,2024-12-03 08:54:12,,,4.554.10001,0.719,positive
User_7419,,I tried to book a ride on uber but when I booked a ride it's show's a different pickup and also it didn't show me the map so I can correct it also they charge money on cancelling the ride. Even if the driver has cancelled it. That's the thing that make this service unworthy. Maybe other same service apps are costly but they provide efficiency. So much better then uber,1,73,4.554.10001,2024-12-03 08:36:48,,,4.554.10001,-0.198,negative
User_7423,,High prices. Go taxif,3,0,4.554.10001,2024-12-03 08:31:04,,,4.554.10001,0.0,neutral
User_7426,,"I had a great experience using Uber! The app is easy to use, and the driver arrived on time. The car was clean, and the ride was smooth. I appreciate the transparent pricing and the safety features like real-time tracking. Thank you for providing such a convenient service!",5,1,4.545.10000,2024-12-03 08:27:40,,,4.545.10000,0.9627,positive
User_7430,,Price high,5,0,4.554.10001,2024-12-03 08:17:21,,,4.554.10001,0.0,neutral
User_7434,,No way to see price without creating an account,1,0,4.554.10001,2024-12-03 08:07:16,,,4.554.10001,-0.4745,negative
User_7452,,"First time Uber user here. The apps and registration including payment are easy! The price is reasonable, the driver was so nice too.",5,0,4.554.10001,2024-12-03 06:58:08,,,4.554.10001,0.7788,positive
User_7501,,"Sad to say the execs at uber have let greed overtake them..the peak hours, fewer drivers, or bad weather situations and watch out, it's tantamount to PRICE GOUGING..... LYFT has been consistently $10.00 cheaper even during normal ride situations... Sorry uber, the Lil guy is just trying to get by much like how you're just trying to get over on the Lil guy, it's mutual, Se la vie.",2,0,4.554.10001,2024-12-03 03:44:00,,,4.554.10001,-0.8107,negative
User_7505,,"Ubers pricing is ridiculous, especially since I know that they aren't paying the drivers enough, I used to pay 7-10 dollars for a 7 minute trip to work, but now it's more than double for the same trip, there is absolutely no reason they should be charging 17-20$ for a 7 minute trip, it's absolutely outrageous and predatory, my advice, find a cheaper alternative.",1,42,4.554.10001,2024-12-03 03:26:46,,,4.554.10001,-0.8634,negative
User_7518,,Very very good service and price,5,0,4.554.10001,2024-12-03 02:37:13,,,4.554.10001,0.5379,positive
User_7523,,Uber is affordable,5,0,4.554.10001,2024-12-03 02:12:47,,,4.554.10001,0.0,neutral
User_7535,,"I had exactly 100.00 on card first ride was 6.03, ending 8.92? I don't see on my account I see 8.53, I see 8.52,4.25 ,0.05 2.42 1 ride to store 1 back, they took all of 27 and still said I owe, I requested trip driver cancelled they charged me I'm really annoyed at the fact you use your monies they turn 2 uber cash, impossible to use, impossible to contact, they close chats never answer so I'm file a complaint.charge you for wait time, but waiting is lower price, but they charge me for it. 😡😳",1,0,4.554.10001,2024-12-03 01:45:33,,,4.554.10001,-0.6855,negative
User_7541,,Very Helpful.. also affordable price pack,5,0,4.554.10001,2024-12-03 01:29:05,,,4.554.10001,0.4754,positive
User_7548,,Service has become poorer and poorer over the time. Algorithm are geared toward maximum profit for the firm with zero regard for the customer. The drives are now expensive most of the time 3 times. And algorithm pushes to book expensive category or otherwise scares for extra wait time.,1,0,1.41.10000,2024-12-03 01:11:26,,,1.41.10000,-0.5423,negative
User_7572,,"Had a very bad experience with uber everytime I book the cab it shows me lower price and when the trip got completed they show double price, very much dissatisfied they are doing fraud....",1,0,4.554.10001,2024-12-03 00:06:08,,,4.554.10001,-0.9131,negative
User_7579,,You quoted me a price then charged me 15 extra,1,0,,2024-12-02 23:54:47,,,,-0.2023,negative
User_7581,,Constant Cancellation. Lack of drivers. Useless in the morning. Takes money before even finding a driver. If your in a rush and are desperately trying to find a quick driver it says card declined and have to use another app.,1,1,4.554.10001,2024-12-02 23:54:04,,,4.554.10001,-0.7717,negative
User_7582,,Worst app dont donwload ....the drivers even after taking payment puts it in your side and the app keeps showing that you have to give payment in next ride and even the app doesnt reverts that back .... Prefer trying rapido for cabs or autos even prices are inflated in this app .... WORST APP ...,1,1,4.554.10001,2024-12-02 23:53:41,,,4.554.10001,-0.873,negative
User_7587,,Great cab booking app with low rate booking,5,0,,2024-12-02 23:40:17,,,,0.4588,positive
User_7623,,"Experience as a female travelling alone, driver then added a charge a day later trying to take advantage. I have reported it to uber as only just seen the invoice on my card. I will post his driver details avoid at all costs... waiting for uber to find a resolution remove the drivers ability to do this without proof and refund me. I will name and shame.",1,1,4.554.10001,2024-12-02 22:20:41,,,4.554.10001,-0.4588,negative
